Date,Store,SKU,InventoryLevel,ExcessThreshold,ExcessInventory,IsExcess,ExcessSeverity
2023-01-23,Store001,SKU003,38,67.84517334680565,-29.84517334680565,False,Normal
2023-01-23,Store002,SKU001,69,208.55516881893084,-139.55516881893084,False,Normal
2023-01-23,Store002,SKU002,16,185.30724758024482,-169.30724758024482,False,Normal
2023-01-23,Store002,SKU003,23,82.18473489921584,-59.18473489921584,False,Normal
2023-01-23,Store003,SKU001,15,242.4567860545019,-227.4567860545019,False,Normal
2023-01-23,Store003,SKU002,39,91.79746813309339,-52.79746813309339,False,Normal
2023-01-23,Store003,SKU003,47,79.36834652759676,-32.368346527596756,False,Normal
2023-01-24,Store001,SKU001,26,215.67399586824098,-189.67399586824098,False,Normal
2023-01-24,Store001,SKU002,31,111.69101010783194,-80.69101010783194,False,Normal
2023-01-24,Store001,SKU003,64,71.05945906109139,-7.059459061091388,False,Normal
2023-01-24,Store002,SKU001,86,237.05516881893084,-151.05516881893084,False,Normal
2023-01-24,Store002,SKU002,35,193.87867615167337,-158.87867615167337,False,Normal
2023-01-24,Store002,SKU003,22,78.97044918493015,-56.970449184930146,False,Normal
2023-01-24,Store003,SKU001,48,258.9567860545019,-210.9567860545019,False,Normal
2023-01-24,Store003,SKU002,31,87.51175384737911,-56.51175384737911,False,Normal
2023-01-24,Store003,SKU003,53,72.93977509902533,-19.939775099025326,False,Normal
2023-01-25,Store001,SKU001,16,218.67399586824098,-202.67399586824098,False,Normal
2023-01-25,Store001,SKU002,90,120.26243867926051,-30.262438679260512,False,Normal
2023-01-25,Store001,SKU003,95,68.4880304896628,26.511969510337195,True,Low Excess
2023-01-25,Store002,SKU001,18,255.05516881893084,-237.05516881893084,False,Normal
2023-01-25,Store002,SKU002,14,189.59296186595913,-175.59296186595913,False,Normal
2023-01-25,Store002,SKU003,23,81.5418777563587,-58.5418777563587,False,Normal
2023-01-25,Store003,SKU001,82,245.4567860545019,-163.4567860545019,False,Normal
2023-01-25,Store003,SKU002,21,85.36889670452197,-64.36889670452197,False,Normal
2023-01-25,Store003,SKU003,40,79.36834652759676,-39.368346527596756,False,Normal
2023-01-26,Store001,SKU001,68,232.17399586824098,-164.17399586824098,False,Normal
2023-01-26,Store001,SKU002,97,132.0481529649748,-35.048152964974804,False,Normal
2023-01-26,Store001,SKU003,57,67.84517334680565,-10.845173346805652,False,Normal
2023-01-26,Store002,SKU001,60,271.55516881893084,-211.55516881893084,False,Normal
2023-01-26,Store002,SKU002,58,179.95010472310196,-121.95010472310196,False,Normal
2023-01-26,Store002,SKU003,80,73.18473489921584,6.81526510078416,True,Low Excess
2023-01-26,Store003,SKU001,95,243.9567860545019,-148.9567860545019,False,Normal
2023-01-26,Store003,SKU002,77,101.44032527595056,-24.440325275950556,False,Normal
2023-01-26,Store003,SKU003,48,79.36834652759676,-31.368346527596756,False,Normal
2023-01-27,Store001,SKU001,60,221.67399586824098,-161.67399586824098,False,Normal
2023-01-27,Store001,SKU002,81,130.97672439354622,-49.97672439354622,False,Normal
2023-01-27,Store001,SKU003,56,63.34517334680565,-7.345173346805652,False,Normal
2023-01-27,Store002,SKU001,51,271.55516881893084,-220.55516881893084,False,Normal
2023-01-27,Store002,SKU002,80,181.02153329453054,-101.02153329453054,False,Normal
2023-01-27,Store002,SKU003,99,73.18473489921584,25.81526510078416,True,Low Excess
2023-01-27,Store003,SKU001,47,270.9567860545019,-223.9567860545019,False,Normal
2023-01-27,Store003,SKU002,27,119.65461099023626,-92.65461099023626,False,Normal
2023-01-27,Store003,SKU003,18,80.65406081331105,-62.65406081331105,False,Normal
2023-01-28,Store001,SKU001,67,224.67399586824098,-157.67399586824098,False,Normal
2023-01-28,Store001,SKU002,90,144.90529582211767,-54.905295822117665,False,Normal
2023-01-28,Store001,SKU003,57,57.55945906109138,-0.5594590610913812,False,Normal
2023-01-28,Store002,SKU001,76,279.05516881893084,-203.05516881893084,False,Normal
2023-01-28,Store002,SKU002,47,164.95010472310196,-117.95010472310196,False,Normal
2023-01-28,Store002,SKU003,56,77.0418777563587,-21.0418777563587,False,Normal
2023-01-28,Store003,SKU001,61,297.9567860545019,-236.9567860545019,False,Normal
2023-01-28,Store003,SKU002,28,122.86889670452197,-94.86889670452197,False,Normal
2023-01-28,Store003,SKU003,38,89.01120367045391,-51.01120367045391,False,Normal
2023-01-29,Store001,SKU001,34,227.67399586824098,-193.67399586824098,False,Normal
2023-01-29,Store001,SKU002,22,163.11958153640336,-141.11958153640336,False,Normal
2023-01-29,Store001,SKU003,57,61.416601918234235,-4.416601918234235,False,Normal
2023-01-29,Store002,SKU001,26,286.55516881893084,-260.55516881893084,False,Normal
2023-01-29,Store002,SKU002,76,168.16439043738768,-92.16439043738768,False,Normal
2023-01-29,Store002,SKU003,14,70.61330632778728,-56.613306327787285,False,Normal
2023-01-29,Store003,SKU001,12,302.4567860545019,-290.4567860545019,False,Normal
2023-01-29,Store003,SKU002,89,133.58318241880767,-44.58318241880767,False,Normal
2023-01-29,Store003,SKU003,99,81.93977509902533,17.060224900974674,True,Low Excess
2023-01-30,Store001,SKU001,32,229.17399586824098,-197.17399586824098,False,Normal
2023-01-30,Store001,SKU002,30,159.90529582211767,-129.90529582211767,False,Normal
2023-01-30,Store001,SKU003,58,60.13088763251994,-2.1308876325199435,False,Normal
2023-01-30,Store002,SKU001,84,282.05516881893084,-198.05516881893084,False,Normal
2023-01-30,Store002,SKU002,61,162.80724758024482,-101.80724758024482,False,Normal
2023-01-30,Store002,SKU003,22,69.327592042073,-47.32759204207299,False,Normal
2023-01-30,Store003,SKU001,80,309.9567860545019,-229.9567860545019,False,Normal
2023-01-30,Store003,SKU002,92,143.22603956166483,-51.226039561664834,False,Normal
2023-01-30,Store003,SKU003,59,74.86834652759676,-15.868346527596756,False,Normal
2023-01-31,Store001,SKU001,58,218.67399586824098,-160.67399586824098,False,Normal
2023-01-31,Store001,SKU002,87,173.83386725068908,-86.83386725068908,False,Normal
2023-01-31,Store001,SKU003,72,55.63088763251994,16.369112367480056,True,Low Excess
2023-01-31,Store002,SKU001,31,270.05516881893084,-239.05516881893084,False,Normal
2023-01-31,Store002,SKU002,16,155.30724758024482,-139.30724758024482,False,Normal
2023-01-31,Store002,SKU003,50,66.11330632778728,-16.113306327787285,False,Normal
2023-01-31,Store003,SKU001,28,297.9567860545019,-269.9567860545019,False,Normal
2023-01-31,Store003,SKU002,81,153.94032527595053,-72.94032527595053,False,Normal
2023-01-31,Store003,SKU003,57,73.58263224188248,-16.58263224188248,False,Normal
2023-02-01,Store001,SKU001,32,202.17399586824092,-170.17399586824092,False,Normal
2023-02-01,Store001,SKU002,13,154.54815296497478,-141.54815296497478,False,Normal
2023-02-01,Store001,SKU003,56,56.916601918234235,-0.9166019182342353,False,Normal
2023-02-01,Store002,SKU001,81,235.55516881893084,-154.55516881893084,False,Normal
2023-02-01,Store002,SKU002,43,145.66439043738768,-102.66439043738768,False,Normal
2023-02-01,Store002,SKU003,12,63.5418777563587,-51.5418777563587,False,Normal
2023-02-01,Store003,SKU001,26,290.4567860545019,-264.4567860545019,False,Normal
2023-02-01,Store003,SKU002,49,155.0117538473791,-106.01175384737911,False,Normal
2023-02-01,Store003,SKU003,62,60.08263224188248,1.9173677581175212,True,Low Excess
2023-02-02,Store001,SKU001,58,181.17399586824098,-123.17399586824098,False,Normal
2023-02-02,Store001,SKU002,80,147.04815296497478,-67.04815296497478,False,Normal
2023-02-02,Store001,SKU003,62,53.05945906109138,8.940540938908619,True,Low Excess
2023-02-02,Store002,SKU001,12,220.55516881893084,-208.55516881893084,False,Normal
2023-02-02,Store002,SKU002,69,147.80724758024482,-78.80724758024482,False,Normal
2023-02-02,Store002,SKU003,16,62.899020613501555,-46.899020613501555,False,Normal
2023-02-02,Store003,SKU001,93,276.9567860545019,-183.9567860545019,False,Normal
2023-02-02,Store003,SKU002,15,145.36889670452194,-130.36889670452194,False,Normal
2023-02-02,Store003,SKU003,92,65.22548938473963,26.77451061526037,True,Low Excess
2023-02-03,Store001,SKU001,95,173.67399586824098,-78.67399586824098,False,Normal
2023-02-03,Store001,SKU002,46,140.61958153640336,-94.61958153640336,False,Normal
2023-02-03,Store001,SKU003,59,51.13088763251994,7.8691123674800565,True,Low Excess
2023-02-03,Store002,SKU001,80,178.55516881893084,-98.55516881893084,False,Normal
2023-02-03,Store002,SKU002,97,124.23581900881625,-27.23581900881625,False,Normal
2023-02-03,Store002,SKU003,30,67.39902061350156,-37.39902061350156,False,Normal
2023-02-03,Store003,SKU001,96,243.9567860545019,-147.9567860545019,False,Normal
2023-02-03,Store003,SKU002,44,123.94032527595053,-79.94032527595053,False,Normal
2023-02-03,Store003,SKU003,48,66.51120367045391,-18.51120367045391,False,Normal
2023-02-04,Store001,SKU001,77,176.67399586824098,-99.67399586824098,False,Normal
2023-02-04,Store001,SKU002,43,129.90529582211767,-86.90529582211767,False,Normal
2023-02-04,Store001,SKU003,96,49.20231620394853,46.79768379605147,True,Low Excess
2023-02-04,Store002,SKU001,71,151.55516881893084,-80.55516881893084,False,Normal
2023-02-04,Store002,SKU002,88,124.23581900881625,-36.23581900881625,False,Normal
2023-02-04,Store002,SKU003,14,61.613306327787285,-47.613306327787285,False,Normal
2023-02-04,Store003,SKU001,77,185.4567860545019,-108.45678605450189,False,Normal
2023-02-04,Store003,SKU002,29,121.79746813309339,-92.79746813309339,False,Normal
2023-02-04,Store003,SKU003,10,61.368346527596756,-51.368346527596756,False,Normal
2023-02-05,Store001,SKU001,89,170.67399586824098,-81.67399586824098,False,Normal
2023-02-05,Store001,SKU002,30,107.40529582211767,-77.40529582211767,False,Normal
2023-02-05,Store001,SKU003,19,49.845173346805666,-30.845173346805666,False,Normal
2023-02-05,Store002,SKU001,72,142.55516881893084,-70.55516881893084,False,Normal
2023-02-05,Store002,SKU002,10,98.52153329453054,-88.52153329453054,False,Normal
2023-02-05,Store002,SKU003,51,59.68473489921585,-8.684734899215847,False,Normal
2023-02-05,Store003,SKU001,39,158.4567860545019,-119.45678605450189,False,Normal
2023-02-05,Store003,SKU002,72,107.86889670452197,-35.86889670452197,False,Normal
2023-02-05,Store003,SKU003,21,63.29691795616819,-42.29691795616819,False,Normal
2023-02-06,Store001,SKU001,33,161.67399586824098,-128.67399586824098,False,Normal
2023-02-06,Store001,SKU002,34,110.61958153640339,-76.61958153640339,False,Normal
2023-02-06,Store001,SKU003,62,51.13088763251994,10.869112367480056,True,Low Excess
2023-02-06,Store002,SKU001,74,148.55516881893084,-74.55516881893084,False,Normal
2023-02-06,Store002,SKU002,48,104.95010472310199,-56.95010472310199,False,Normal
2023-02-06,Store002,SKU003,85,57.75616347064441,27.24383652935559,True,Low Excess
2023-02-06,Store003,SKU001,50,168.9567860545019,-118.95678605450189,False,Normal
2023-02-06,Store003,SKU002,44,97.15461099023626,-53.154610990236264,False,Normal
2023-02-06,Store003,SKU003,53,60.725489384739625,-7.725489384739625,False,Normal
2023-02-07,Store001,SKU001,50,148.17399586824098,-98.17399586824098,False,Normal
2023-02-07,Store001,SKU002,14,98.8338672506891,-84.8338672506891,False,Normal
2023-02-07,Store001,SKU003,66,53.05945906109138,12.940540938908619,True,Low Excess
2023-02-07,Store002,SKU001,49,135.05516881893084,-86.05516881893084,False,Normal
2023-02-07,Store002,SKU002,51,95.30724758024482,-44.30724758024482,False,Normal
