Date,Store,SKU,InventoryLevel,ReorderPoint,OrderQuantity,UrgencyScore,UrgencyLevel
2023-01-14,Store002,SKU001,49,115.03677921262056,66.03677921262056,4.576806480082613,Medium
2023-01-14,Store002,SKU002,90,134.96673648206797,44.96673648206797,1.8407435986811451,High
2023-01-14,Store003,SKU001,43,147.63785736966793,104.63785736966793,5.4661567282662356,Medium
2023-01-14,Store003,SKU002,53,89.76974066015751,36.76974066015751,2.318812474063987,High
2023-01-14,Store003,SKU003,30,36.197945304112125,6.197945304112125,0.6997680182062076,High
2023-01-15,Store001,SKU001,85,122.78266391216064,37.78266391216064,2.4043513398647685,High
2023-01-15,Store001,SKU002,79,98.03210197664986,19.032101976649855,1.1010306928640412,High
2023-01-15,Store002,SKU001,52,109.03677921262056,57.03677921262056,4.202710047245725,Medium
2023-01-15,Store002,SKU002,24,112.10959362492513,88.10959362492513,4.437173779672488,Medium
2023-01-15,Store002,SKU003,44,44.07553755185819,0.07553755185819,0.0066932007975611385,High
2023-01-15,Store003,SKU001,98,151.63785736966793,53.63785736966793,2.7207608810701123,High
2023-01-15,Store003,SKU002,42,84.05545494587179,42.05545494587179,2.858137714767986,High
2023-01-15,Store003,SKU003,12,38.769373875540694,26.769373875540694,2.755670840129189,High
2023-01-16,Store001,SKU001,92,122.78266391216064,30.782663912160643,1.958896794410223,High
2023-01-16,Store001,SKU002,93,93.03210197664986,0.032101976649855146,0.001971174004815667,High
2023-01-16,Store002,SKU001,50,111.03677921262056,61.03677921262056,4.4047160256530296,Medium
2023-01-16,Store002,SKU002,72,109.25245076778225,37.25245076778225,1.93160855832945,High
2023-01-16,Store003,SKU001,75,153.63785736966793,78.63785736966793,3.9318928684833963,Medium
2023-01-16,Store003,SKU002,77,79.76974066015751,2.7697406601575096,0.19987819197012954,High
2023-01-17,Store001,SKU001,21,125.78266391216064,104.78266391216064,6.4909614812842875,Medium
2023-01-17,Store002,SKU001,56,114.03677921262056,58.03677921262056,4.0625745448834385,Medium
2023-01-17,Store002,SKU002,65,103.53816505349654,38.53816505349654,2.124150829720282,High
2023-01-17,Store002,SKU003,28,45.36125183757247,17.361251837572468,1.4820580836952106,High
2023-01-17,Store003,SKU001,21,144.63785736966793,123.63785736966793,6.606603065554775,Medium
2023-01-17,Store003,SKU002,35,86.19831208872893,51.198312088728926,3.381020609633042,Medium
2023-01-17,Store003,SKU003,45,46.483659589826416,1.4836595898264164,0.12076298986959202,High
2023-01-18,Store001,SKU001,49,121.78266391216064,72.78266391216064,4.6741160310561884,Medium
2023-01-18,Store002,SKU001,49,125.03677921262056,76.03677921262056,4.795112202597693,Medium
2023-01-18,Store002,SKU002,13,94.25245076778225,81.25245076778225,4.989185573460314,Medium
2023-01-18,Store003,SKU001,98,158.63785736966793,60.63785736966793,2.927344838535693,High
2023-01-18,Store003,SKU002,79,79.76974066015751,0.7697406601575096,0.05554829506291306,High
2023-01-18,Store003,SKU003,24,48.197945304112125,24.197945304112125,1.882062412542054,High
2023-01-19,Store001,SKU001,95,124.78266391216064,29.782663912160643,1.8614164945100402,High
2023-01-19,Store001,SKU002,57,91.60353054807844,34.60353054807844,2.1627206592549024,High
2023-01-19,Store002,SKU001,66,136.03677921262056,70.03677921262056,4.018503725314295,Medium
2023-01-19,Store002,SKU002,91,97.82387933921083,6.8238793392108335,0.40140466701240196,High
2023-01-19,Store002,SKU003,38,46.64696612328676,8.64696612328676,0.7121030925059685,High
2023-01-19,Store003,SKU001,53,158.63785736966793,105.63785736966793,5.0997586316391414,Medium
2023-01-19,Store003,SKU002,57,71.91259780301465,14.912597803014648,1.2138161002453782,High
2023-01-20,Store001,SKU001,97,139.78266391216064,42.78266391216064,2.358099585709642,High
2023-01-20,Store001,SKU002,55,100.88924483379273,45.88924483379273,2.569797710692393,High
2023-01-20,Store002,SKU001,35,144.03677921262056,109.03677921262056,5.871211188371876,Medium
2023-01-20,Store002,SKU002,17,97.82387933921083,80.82387933921083,4.75434584348299,Medium
2023-01-20,Store003,SKU001,94,157.63785736966793,63.63785736966793,3.0935069554699686,Medium
2023-01-20,Store003,SKU002,21,66.19831208872893,45.198312088728926,4.056258777193622,Medium
2023-01-21,Store001,SKU001,71,136.78266391216064,65.78266391216064,3.7135374789122944,Medium
2023-01-21,Store001,SKU002,31,87.31781626236415,56.31781626236415,3.719101073929708,Medium
2023-01-21,Store002,SKU001,16,140.03677921262056,124.03677921262056,6.89093217847892,Medium
2023-01-21,Store002,SKU002,39,107.82387933921083,68.82387933921083,3.6223094389058335,Medium
2023-01-21,Store003,SKU001,39,172.63785736966793,133.63785736966793,5.883427682941355,Medium
2023-01-21,Store003,SKU002,37,61.198312088728926,24.198312088728926,2.3857490791704574,High
2023-01-22,Store001,SKU001,27,139.78266391216064,112.78266391216064,6.216367302245075,Medium
2023-01-22,Store002,SKU001,10,142.03677921262056,132.03677921262056,7.220761363190187,Low
2023-01-22,Store002,SKU002,36,118.53816505349654,82.53816505349654,3.9038321309086204,Medium
2023-01-22,Store003,SKU001,82,172.63785736966793,90.63785736966793,3.9903459219350657,Medium
2023-01-22,Store003,SKU002,47,59.76974066015751,12.76974066015751,1.2954809365377182,High
2023-01-23,Store001,SKU001,15,138.78266391216064,123.78266391216064,6.876814661786702,Medium
2023-01-23,Store001,SKU002,41,73.74638769093559,32.74638769093559,2.6347668257074615,High
2023-01-23,Store001,SKU003,38,45.2301155645371,7.230115564537101,0.6172049872165818,High
2023-01-23,Store002,SKU001,69,139.03677921262056,70.03677921262056,3.922059635906751,Medium
2023-01-23,Store002,SKU002,16,123.53816505349654,107.53816505349654,4.856562292738554,Medium
2023-01-23,Store002,SKU003,23,54.7898232661439,31.789823266143898,2.1396996429135315,High
2023-01-23,Store003,SKU001,15,161.63785736966793,146.63785736966793,6.935574335051862,Medium
2023-01-23,Store003,SKU002,39,61.198312088728926,22.198312088728926,2.1885659805789084,High
2023-01-23,Store003,SKU003,47,52.91223101839784,5.91223101839784,0.4097585854335137,High
2023-01-24,Store001,SKU001,26,110.78266391216064,84.78266391216064,4.530371354084919,Medium
2023-01-24,Store001,SKU002,31,74.4606734052213,43.4606734052213,3.4570990208698764,Medium
2023-01-24,Store002,SKU001,86,158.03677921262056,72.03677921262056,3.501787878391277,Medium
2023-01-24,Store002,SKU002,35,129.25245076778225,94.25245076778225,4.047651259966109,Medium
2023-01-24,Store002,SKU003,22,52.64696612328676,30.64696612328676,2.1669572006364377,High
2023-01-24,Store003,SKU001,48,172.63785736966793,124.63785736966793,5.4872012678470155,Medium
2023-01-24,Store003,SKU002,31,58.34116923158608,27.34116923158608,2.85654006897168,High
2023-01-25,Store001,SKU001,16,145.78266391216064,129.78266391216064,6.830666521692666,Medium
2023-01-25,Store002,SKU001,18,170.03677921262056,152.03677921262056,6.822163169797077,Medium
2023-01-25,Store002,SKU002,14,126.39530791063942,112.39530791063942,4.948221102984125,Medium
2023-01-25,Store002,SKU003,23,54.36125183757247,31.361251837572468,2.131347212262207,High
2023-01-25,Store003,SKU001,82,163.63785736966793,81.63785736966793,3.80976667725117,Medium
2023-01-25,Store003,SKU002,21,56.91259780301465,35.91259780301465,3.8675105326323465,Medium
2023-01-25,Store003,SKU003,40,52.91223101839784,12.91223101839784,0.8949071002849988,High
2023-01-26,Store001,SKU001,68,154.78266391216064,86.78266391216064,4.278018643557215,Medium
2023-01-26,Store002,SKU001,60,181.03677921262056,121.03677921262056,5.073397931067928,Medium
2023-01-26,Store002,SKU002,58,119.96673648206797,61.96673648206797,2.891781035829839,High
2023-01-26,Store003,SKU001,95,138.63785736966793,43.63785736966793,2.0501006817964798,High
2023-01-26,Store003,SKU003,48,52.91223101839784,4.91223101839784,0.34045165474044436,High
2023-01-27,Store001,SKU001,60,147.78266391216064,87.78266391216064,4.551693684334256,Medium
2023-01-27,Store001,SKU002,81,87.31781626236415,6.317816262364147,0.41721428147687767,High
2023-01-27,Store002,SKU001,51,181.03677921262056,130.03677921262056,5.450643440049963,Medium
2023-01-27,Store002,SKU002,80,120.6810221963537,40.681022196353695,1.8858752011554691,High
2023-01-27,Store003,SKU001,47,180.63785736966793,133.63785736966793,5.601586835854344,Medium
2023-01-27,Store003,SKU002,27,79.76974066015751,52.76974066015751,3.808125614650542,Medium
2023-01-27,Store003,SKU003,18,53.769373875540694,35.769373875540694,2.430928321638688,High
2023-01-28,Store001,SKU001,67,149.78266391216064,82.78266391216064,4.229771148796529,Medium
2023-01-28,Store001,SKU002,90,96.60353054807844,6.603530548078439,0.38844297341637873,High
2023-01-28,Store002,SKU001,76,186.03677921262056,110.03677921262056,4.478241014467115,Medium
2023-01-28,Store002,SKU002,47,109.96673648206797,62.96673648206797,3.240934965988793,Medium
2023-01-28,Store003,SKU001,61,198.63785736966793,137.63785736966793,5.207918927500949,Medium
2023-01-28,Store003,SKU002,28,81.91259780301465,53.91259780301465,3.773881846211025,Medium
2023-01-28,Store003,SKU003,38,59.34080244696928,21.340802446969278,1.287807044213663,High
2023-01-29,Store001,SKU001,34,151.78266391216064,117.78266391216064,5.931501060324637,Medium
2023-01-29,Store001,SKU002,22,108.74638769093558,86.74638769093558,4.464887601739331,Medium
2023-01-29,Store002,SKU001,26,191.03677921262056,165.03677921262056,6.526878273945446,Medium
2023-01-29,Store002,SKU002,76,112.10959362492513,36.109593624925125,1.8184687437012652,High
2023-01-29,Store002,SKU003,14,47.07553755185819,33.07553755185819,2.692194917011713,High
2023-01-29,Store003,SKU001,12,201.63785736966793,189.63785736966793,7.0609840509982735,Low
2023-01-29,Store003,SKU002,89,89.05545494587179,0.05545494587178723,0.003528951100931915,High
2023-01-30,Store001,SKU001,32,152.78266391216064,120.78266391216064,6.0391331956080325,Medium
2023-01-30,Store001,SKU002,30,106.60353054807844,76.60353054807844,4.031764765688339,Medium
2023-01-30,Store002,SKU001,84,188.03677921262056,104.03677921262056,4.185387669473241,Medium
2023-01-30,Store002,SKU002,61,108.53816505349654,47.53816505349654,2.483336980406536,High
2023-01-30,Store002,SKU003,22,46.21839469471533,24.21839469471533,2.018199557892944,High
2023-01-30,Store003,SKU001,80,206.63785736966793,126.63785736966793,4.593082909780701,Medium
2023-01-30,Store003,SKU002,92,95.48402637444322,3.484026374443218,0.20494272790842458,High
2023-01-31,Store001,SKU001,58,145.78266391216064,87.78266391216064,4.6201402059031915,Medium
2023-01-31,Store001,SKU002,87,115.88924483379273,28.88924483379273,1.385100779702391,High
2023-01-31,Store002,SKU001,31,180.03677921262056,149.03677921262056,6.284683460773156,Medium
2023-01-31,Store002,SKU002,16,103.53816505349654,87.53816505349654,4.824938231295085,Medium
2023-01-31,Store003,SKU001,28,198.63785736966793,170.63785736966793,6.456567576149598,Medium
2023-01-31,Store003,SKU002,81,102.62688351730036,21.626883517300357,1.1735518187682366,High
2023-02-01,Store001,SKU001,32,134.78266391216061,102.78266391216061,5.897365962173151,Medium
2023-02-01,Store001,SKU002,13,103.03210197664986,90.03210197664986,4.923630576848039,Medium
2023-02-01,Store002,SKU001,81,157.03677921262056,76.03677921262056,3.7220801013170908,Medium
2023-02-01,Store002,SKU002,43,97.10959362492513,54.109593624925125,3.2098911472413207,Medium
2023-02-01,Store002,SKU003,12,42.36125183757247,30.361251837572468,2.8337168381734306,High
2023-02-01,Store003,SKU001,26,193.63785736966793,167.63785736966793,6.5192500088204195,Medium
2023-02-01,Store003,SKU002,49,103.34116923158608,54.34116923158608,2.9260629586238656,High
2023-02-02,Store001,SKU001,58,120.78266391216064,62.78266391216064,4.069246735047449,Medium
2023-02-02,Store001,SKU002,80,98.03210197664986,18.032101976649855,1.0431794531946197,High
2023-02-02,Store002,SKU001,12,147.03677921262056,135.03677921262056,7.1071989059273974,Low
2023-02-02,Store002,SKU002,69,98.53816505349654,29.53816505349654,1.7230596281206316,High
2023-02-02,Store002,SKU003,16,41.93268040900104,25.932680409001037,2.4530913900406386,High
2023-02-02,Store003,SKU001,93,184.63785736966793,91.63785736966793,3.751257319226173,Medium
2023-02-02,Store003,SKU002,15,96.91259780301463,81.91259780301463,4.738745327447128,Medium
2023-02-03,Store001,SKU001,95,115.78266391216064,20.782663912160643,1.4124140522827622,High
2023-02-03,Store001,SKU002,46,93.74638769093558,47.74638769093558,2.906301859448253,High
2023-02-03,Store002,SKU001,80,119.03677921262056,39.03677921262056,2.602451947508037,High
2023-02-03,Store002,SKU003,30,44.93268040900104,14.932680409001037,1.2904785538642871,High
2023-02-03,Store003,SKU001,96,162.63785736966793,66.63785736966793,3.130637594548158,Medium
2023-02-03,Store003,SKU002,44,82.62688351730036,38.62688351730036,2.677110738822797,High
2023-02-04,Store001,SKU001,77,117.78266391216064,40.78266391216064,2.7188442608107097,High
2023-02-04,Store001,SKU002,43,86.60353054807844,43.60353054807844,2.9069020365385625,High
2023-02-04,Store002,SKU001,71,101.03677921262056,30.03677921262056,2.4167523504407344,High
2023-02-04,Store002,SKU003,14,41.07553755185819,27.07553755185819,2.6323439286528796,High
2023-02-04,Store003,SKU001,77,123.63785736966793,46.63785736966793,2.96786365079705,High
2023-02-04,Store003,SKU002,29,81.19831208872893,52.198312088728926,3.6907897436475,Medium
2023-02-04,Store003,SKU003,10,40.91223101839784,30.91223101839784,2.9641865360107515,High
2023-02-05,Store001,SKU001,89,113.78266391216064,24.782663912160643,1.7176103701497476,High
2023-02-05,Store001,SKU002,30,71.60353054807844,41.60353054807844,3.4669608790065367,Medium
2023-02-05,Store001,SKU003,19,33.23011556453711,14.230115564537108,1.8446446102177732,High
2023-02-05,Store002,SKU001,72,95.03677921262056,23.03677921262056,1.9908327714610359,High
2023-02-05,Store002,SKU002,10,65.6810221963537,55.681022196353695,5.267123721276701,Medium
2023-02-05,Store003,SKU001,39,105.63785736966793,66.63785736966793,5.070271756387777,Medium
2023-02-05,Store003,SKU003,21,42.197945304112125,21.197945304112125,1.952442330641906,High
2023-02-06,Store001,SKU001,33,107.78266391216064,74.78266391216064,5.510301551422363,Medium
2023-02-06,Store001,SKU002,34,73.74638769093559,39.74638769093559,3.197985216512059,Medium
2023-02-06,Store002,SKU001,74,99.03677921262056,25.03677921262056,2.0618524057452228,High
2023-02-06,Store002,SKU002,48,69.96673648206799,21.966736482067986,1.9220894421809487,High
2023-02-06,Store003,SKU001,50,112.63785736966793,62.63785736966793,4.42893940997652,Medium
2023-02-06,Store003,SKU002,44,64.76974066015751,20.76974066015751,1.9130024292250336,High
2023-02-07,Store001,SKU001,50,98.78266391216064,48.78266391216064,3.9706819463386567,Medium
2023-02-07,Store001,SKU002,14,65.88924483379273,51.88924483379273,4.7792725504809095,Medium
2023-02-07,Store002,SKU001,49,90.03677921262056,41.03677921262056,3.7797033485308407,Medium
2023-02-07,Store002,SKU002,51,63.53816505349654,12.538165053496542,1.2361571179503634,High
2023-02-07,Store003,SKU001,10,106.63785736966793,96.63785736966793,7.2738172213728545,Low
2023-02-07,Store003,SKU002,17,55.48402637444322,38.48402637444322,4.276002930493691,Medium
2023-02-08,Store001,SKU001,30,106.78266391216064,76.78266391216064,5.71785795090558,Medium
2023-02-08,Store001,SKU002,44,67.31781626236415,23.317816262364147,2.092624536366013,High
2023-02-08,Store002,SKU001,78,94.03677921262056,16.03677921262056,1.4032181811042987,High
2023-02-08,Store003,SKU001,40,104.63785736966793,64.63785736966793,4.97214287458984,Medium
2023-02-09,Store001,SKU001,35,102.78266391216064,67.78266391216064,5.2719849709458275,Medium
2023-02-09,Store001,SKU002,40,63.03210197664988,23.032101976649876,2.239232136618738,High
2023-02-09,Store003,SKU001,85,110.63785736966793,25.637857369667927,1.8501546555430461,High
2023-02-10,Store001,SKU001,68,101.78266391216064,33.78266391216064,2.657063453765444,High
2023-02-10,Store001,SKU002,30,60.174959119507015,30.174959119507015,3.106245791713958,Medium
2023-02-10,Store002,SKU002,51,63.53816505349654,12.538165053496542,1.2361571179503634,High
2023-02-10,Store003,SKU001,34,106.63785736966793,72.63785736966793,5.4673656084696285,Medium
2023-02-10,Store003,SKU002,26,57.62688351730037,31.62688351730037,3.3543664336530696,Medium
2023-02-11,Store001,SKU001,94,94.78266391216064,0.7826639121606433,0.06681277298932321,High
2023-02-11,Store001,SKU002,36,63.74638769093559,27.74638769093559,2.6606125183088922,High
2023-02-11,Store002,SKU001,48,110.03677921262056,62.03677921262056,4.523515150920249,Medium
2023-02-11,Store002,SKU002,49,58.53816505349654,9.538165053496542,1.0432368027261842,High
2023-02-11,Store003,SKU001,69,102.63785736966793,33.63785736966793,2.6456741751424215,High
2023-02-11,Store003,SKU003,15,31.91223101839784,16.91223101839784,2.276646483245863,High
2023-02-12,Store001,SKU001,37,93.78266391216064,56.78266391216064,4.90714379487808,Medium
2023-02-12,Store001,SKU002,27,63.03210197664988,36.03210197664988,3.503121025507627,Medium
2023-02-12,Store002,SKU001,54,104.03677921262056,50.03677921262056,3.891749494314932,Medium
2023-02-12,Store002,SKU002,39,62.82387933921083,23.823879339210833,2.382387933921083,High
2023-02-12,Store003,SKU001,14,97.63785736966793,83.63785736966793,6.969821447472327,Medium
2023-02-12,Store003,SKU002,55,57.62688351730037,2.626883517300371,0.2786088578954939,High
2023-02-13,Store001,SKU001,56,89.78266391216064,33.78266391216064,3.071151264741877,Medium
2023-02-13,Store001,SKU002,37,60.88924483379274,23.889244833792738,2.423546577341292,High
2023-02-13,Store002,SKU001,44,92.03677921262056,48.03677921262056,4.310993006260819,Medium
2023-02-13,Store002,SKU002,26,56.3953079106394,30.395307910639403,3.4879861536799317,Medium
2023-02-13,Store002,SKU003,28,32.93268040900104,4.932680409001037,0.651486091754854,High
2023-02-13,Store003,SKU001,68,86.63785736966793,18.637857369667927,1.787191802570897,High
2023-02-13,Store003,SKU002,23,59.05545494587179,36.05545494587179,3.7115909503103315,Medium
2023-02-14,Store001,SKU001,67,100.78266391216064,33.78266391216064,2.687257356649142,High
2023-02-14,Store001,SKU003,18,44.801544135965685,26.801544135965685,2.3161828265649356,High
2023-02-14,Store002,SKU001,85,91.03677921262056,6.036779212620559,0.5487981102382326,High
2023-02-14,Store002,SKU002,20,59.96673648206799,39.96673648206799,4.238896293552665,Medium
2023-02-14,Store003,SKU001,35,81.63785736966793,46.63785736966793,4.800955905701111,Medium
2023-02-15,Store001,SKU001,79,100.78266391216064,21.782663912160643,1.7327119021036876,High
2023-02-15,Store002,SKU002,42,58.53816505349654,16.53816505349654,1.8088618027261842,High
2023-02-15,Store003,SKU002,42,58.34116923158608,16.34116923158608,1.7072863376283964,High
2023-02-15,Store003,SKU003,29,31.91223101839784,2.91223101839784,0.3920310986304784,High
2023-02-16,Store001,SKU001,66,106.78266391216064,40.78266391216064,3.0370068870757927,Medium
2023-02-16,Store001,SKU002,65,65.17495911950701,0.17495911950700815,0.016329517820654095,High
2023-02-16,Store001,SKU003,23,34.94440127882282,11.944401278822824,1.4415656715820648,High
2023-02-16,Store002,SKU001,19,90.03677921262056,71.03677921262056,6.542861243267683,Medium
2023-02-16,Store002,SKU002,31,58.53816505349654,27.53816505349654,3.0119868027261845,Medium
2023-02-16,Store002,SKU003,21,37.64696612328675,16.646966123286752,1.8207619197344886,High
2023-02-16,Store003,SKU001,30,73.63785736966793,43.63785736966793,5.091083359794592,Medium
2023-02-17,Store001,SKU001,90,103.78266391216064,13.782663912160643,1.0602049163200495,High
2023-02-17,Store002,SKU001,52,94.03677921262056,42.03677921262056,3.678218181104299,Medium
2023-02-17,Store002,SKU002,45,61.3953079106394,16.395307910639403,1.6877522849187623,High
2023-02-17,Store002,SKU003,22,36.36125183757247,14.361251837572468,1.648012505950939,High
2023-02-17,Store003,SKU001,10,75.63785736966793,65.63785736966793,7.410725832059281,Low
2023-02-18,Store001,SKU001,91,106.78266391216064,15.782663912160643,1.175304759416218,High
