Date,Store,SKU,InventoryLevel,StockoutRisk,IsAtRisk,DaysToStockout,RiskLevel
2023-01-09,Store001,SKU003,36,9.230115564537101,False,3.073170731707317,High
2023-01-09,Store002,SKU001,89,80.03677921262056,False,4.019354838709678,High
2023-01-09,Store002,SKU002,67,51.53816505349654,False,3.168918918918919,High
2023-01-09,Store002,SKU003,81,-30.495891019570394,True,6.031914893617021,High
2023-01-09,Store003,SKU001,21,119.63785736966793,False,1.1574803149606299,Critical
2023-01-09,Store003,SKU002,91,-9.801687911271074,True,6.434343434343434,High
2023-01-09,Store003,SKU003,50,-5.230626124459306,True,4.2682926829268295,High
2023-01-10,Store001,SKU001,96,8.782663912160643,False,7.304347826086957,Medium
2023-01-10,Store001,SKU002,69,21.174959119507008,False,4.3909090909090915,High
2023-01-10,Store001,SKU003,75,-28.912741578320038,True,6.25,High
2023-01-10,Store002,SKU001,79,67.03677921262056,False,4.1893939393939394,High
2023-01-10,Store002,SKU002,64,56.681022196353695,False,2.9668874172185427,Critical
2023-01-10,Store002,SKU003,48,-1.7816053052846712,True,4.0,High
2023-01-10,Store003,SKU001,59,95.63785736966793,False,2.9290780141843973,Critical
2023-01-10,Store003,SKU002,31,45.198312088728926,False,2.358695652173913,Critical
2023-01-10,Store003,SKU003,21,19.055088161254986,False,2.0704225352112675,Critical
2023-01-11,Store001,SKU001,48,61.78266391216064,False,3.4639175257731956,High
2023-01-11,Store001,SKU002,15,71.60353054807844,False,1.0,Critical
2023-01-11,Store001,SKU003,13,33.51582985025139,False,1.0705882352941176,Critical
2023-01-11,Store002,SKU001,61,75.03677921262056,False,3.5000000000000004,High
2023-01-11,Store002,SKU002,21,117.53816505349656,False,0.8352272727272727,Critical
2023-01-11,Store002,SKU003,50,0.932680409001037,False,3.6842105263157894,High
2023-01-11,Store003,SKU001,93,65.63785736966793,False,4.4896551724137925,High
2023-01-11,Store003,SKU002,74,6.484026374443218,False,5.285714285714286,High
2023-01-11,Store003,SKU003,98,-59.65919755303073,True,10.238805970149254,Medium
2023-01-12,Store001,SKU001,54,49.78266391216064,False,4.153846153846154,High
2023-01-12,Store001,SKU002,51,41.31781626236415,False,3.1592920353982303,High
2023-01-12,Store001,SKU003,32,15.372972707394254,False,2.574712643678161,Critical
2023-01-12,Store002,SKU001,51,63.03677921262056,False,3.57,High
2023-01-12,Store002,SKU002,40,98.53816505349656,False,1.590909090909091,Critical
2023-01-12,Store002,SKU003,27,22.64696612328676,False,2.0543478260869565,Critical
2023-01-12,Store003,SKU001,13,145.63785736966793,False,0.6275862068965516,Critical
2023-01-12,Store003,SKU002,16,69.48402637444322,False,1.0666666666666667,Critical
2023-01-12,Store003,SKU003,82,-46.65919755303073,True,9.566666666666666,Medium
2023-01-13,Store001,SKU001,87,16.782663912160643,False,6.6923076923076925,High
2023-01-13,Store001,SKU002,45,32.31781626236415,False,3.423913043478261,High
2023-01-13,Store001,SKU003,80,-33.05559872117718,True,6.511627906976744,High
2023-01-13,Store002,SKU001,54,54.03677921262056,False,4.0212765957446805,High
2023-01-13,Store002,SKU002,37,107.25245076778225,False,1.407608695652174,Critical
2023-01-13,Store002,SKU003,68,-16.210176733856102,True,4.90721649484536,High
2023-01-13,Store003,SKU001,12,151.63785736966793,False,0.56,Critical
2023-01-13,Store003,SKU002,74,15.76974066015751,False,4.666666666666666,High
2023-01-13,Store003,SKU003,92,-55.373483267316445,True,10.222222222222221,Medium
2023-01-14,Store001,SKU001,66,51.78266391216064,False,4.4,High
2023-01-14,Store001,SKU002,61,20.60353054807844,False,4.357142857142857,High
2023-01-14,Store001,SKU003,29,17.944401278822824,False,2.3604651162790695,Critical
2023-01-14,Store002,SKU001,49,66.03677921262056,False,3.396039603960396,High
2023-01-14,Store002,SKU002,90,44.96673648206797,False,3.68421052631579,High
2023-01-14,Store002,SKU003,91,-43.06731959099896,True,7.238636363636364,Medium
2023-01-14,Store003,SKU001,43,104.63785736966793,False,2.246268656716418,Critical
2023-01-14,Store003,SKU002,53,36.76974066015751,False,3.3423423423423424,High
2023-01-14,Store003,SKU003,30,6.197945304112125,False,3.387096774193548,High
2023-01-15,Store001,SKU001,85,37.78266391216064,False,5.409090909090909,High
2023-01-15,Store001,SKU002,79,19.032101976649855,False,4.570247933884298,High
2023-01-15,Store001,SKU003,98,-49.7698844354629,True,7.7078651685393265,Medium
2023-01-15,Store002,SKU001,52,57.03677921262056,False,3.831578947368421,High
2023-01-15,Store002,SKU002,24,88.10959362492513,False,1.20863309352518,Critical
2023-01-15,Store002,SKU003,44,0.07553755185819,False,3.8987341772151898,High
2023-01-15,Store003,SKU001,98,53.63785736966793,False,4.971014492753623,High
2023-01-15,Store003,SKU002,42,42.05545494587179,False,2.854368932038835,Critical
2023-01-15,Store003,SKU003,12,26.769373875540694,False,1.2352941176470589,Critical
2023-01-16,Store001,SKU001,92,30.782663912160643,False,5.8545454545454545,High
2023-01-16,Store001,SKU002,93,0.032101976649855146,False,5.710526315789474,High
2023-01-16,Store001,SKU003,55,-6.341313006891468,True,4.277777777777778,High
2023-01-16,Store002,SKU001,50,61.03677921262056,False,3.6082474226804124,High
2023-01-16,Store002,SKU002,72,37.25245076778225,False,3.7333333333333334,High
2023-01-16,Store002,SKU003,62,-21.353033876713248,True,6.112676056338029,High
2023-01-16,Store003,SKU001,75,78.63785736966793,False,3.75,High
2023-01-16,Store003,SKU002,77,2.7697406601575096,False,5.556701030927835,High
2023-01-16,Store003,SKU003,72,-31.944911838745014,True,7.098591549295775,Medium
2023-01-17,Store001,SKU001,21,104.78266391216064,False,1.3008849557522124,Critical
2023-01-17,Store001,SKU002,98,-5.682183737635853,True,6.070796460176991,High
2023-01-17,Store001,SKU003,72,-27.198455864034315,True,6.222222222222222,High
2023-01-17,Store002,SKU001,56,58.03677921262056,False,3.92,High
2023-01-17,Store002,SKU002,65,38.53816505349654,False,3.582677165354331,High
2023-01-17,Store002,SKU003,28,17.361251837572468,False,2.3902439024390247,Critical
2023-01-17,Store003,SKU001,21,123.63785736966793,False,1.1221374045801527,Critical
2023-01-17,Store003,SKU002,35,51.198312088728926,False,2.311320754716981,Critical
2023-01-17,Store003,SKU003,45,1.4836595898264164,False,3.6627906976744184,High
2023-01-18,Store001,SKU001,49,72.78266391216064,False,3.146788990825688,High
2023-01-18,Store001,SKU002,99,-4.5393265947787,True,5.974137931034482,High
2023-01-18,Store001,SKU003,86,-42.91274157832004,True,7.818181818181818,Medium
2023-01-18,Store002,SKU001,49,76.03677921262056,False,3.09009009009009,High
2023-01-18,Store002,SKU002,13,81.25245076778225,False,0.7982456140350878,Critical
2023-01-18,Store002,SKU003,81,-37.78160530528467,True,7.363636363636363,Medium
2023-01-18,Store003,SKU001,98,60.63785736966793,False,4.731034482758621,High
2023-01-18,Store003,SKU002,79,0.7697406601575096,False,5.701030927835052,High
2023-01-18,Store003,SKU003,24,24.197945304112125,False,1.8666666666666667,Critical
2023-01-19,Store001,SKU001,95,29.782663912160643,False,5.9375,High
2023-01-19,Store001,SKU002,57,34.60353054807844,False,3.5625,High
2023-01-19,Store001,SKU003,93,-48.198455864034315,True,8.037037037037038,Medium
2023-01-19,Store002,SKU001,66,70.03677921262056,False,3.7868852459016398,High
2023-01-19,Store002,SKU002,91,6.8238793392108335,False,5.352941176470588,High
2023-01-19,Store002,SKU003,38,8.64696612328676,False,3.1294117647058823,High
2023-01-19,Store003,SKU001,53,105.63785736966793,False,2.5586206896551724,Critical
2023-01-19,Store003,SKU002,57,14.912597803014648,False,4.63953488372093,High
2023-01-19,Store003,SKU003,53,-4.373483267316445,True,4.076923076923077,High
2023-01-20,Store001,SKU001,97,42.78266391216064,False,5.346456692913386,High
2023-01-20,Store001,SKU002,55,45.88924483379273,False,3.08,High
2023-01-20,Store001,SKU003,81,-34.48417014974861,True,6.670588235294118,High
2023-01-20,Store002,SKU001,35,109.03677921262056,False,1.8846153846153844,Critical
2023-01-20,Store002,SKU002,17,80.82387933921083,False,1.0,Critical
2023-01-20,Store002,SKU003,69,-26.638748162427532,True,6.44,High
2023-01-20,Store003,SKU001,94,63.63785736966793,False,4.569444444444444,High
2023-01-20,Store003,SKU002,21,45.198312088728926,False,1.8846153846153848,Critical
2023-01-20,Store003,SKU003,91,-41.516340410173584,True,6.849462365591397,High
2023-01-21,Store001,SKU001,71,65.78266391216064,False,4.008064516129032,High
2023-01-21,Store001,SKU002,31,56.31781626236415,False,2.047169811320755,Critical
2023-01-21,Store001,SKU003,57,-6.198455864034315,True,4.2,High
2023-01-21,Store002,SKU001,16,124.03677921262056,False,0.8888888888888888,Critical
2023-01-21,Store002,SKU002,39,68.82387933921083,False,2.0526315789473686,Critical
2023-01-21,Store002,SKU003,67,-20.35303387671324,True,5.517647058823529,High
2023-01-21,Store003,SKU001,39,133.63785736966793,False,1.7169811320754715,Critical
2023-01-21,Store003,SKU002,37,24.198312088728926,False,3.647887323943662,High
2023-01-21,Store003,SKU003,85,-38.08776898160216,True,6.8390804597701145,High
2023-01-22,Store001,SKU001,27,112.78266391216064,False,1.4881889763779528,Critical
2023-01-22,Store001,SKU002,77,-3.9678980233501306,True,6.267441860465116,High
2023-01-22,Store001,SKU003,71,-27.484170149748607,True,6.371794871794872,High
2023-01-22,Store002,SKU001,10,132.03677921262056,False,0.546875,Critical
2023-01-22,Store002,SKU002,36,82.53816505349654,False,1.7027027027027029,Critical
2023-01-22,Store002,SKU003,87,-33.92446244814181,True,6.09,High
2023-01-22,Store003,SKU001,82,90.63785736966793,False,3.6100628930817606,High
2023-01-22,Store003,SKU002,47,12.76974066015751,False,4.768115942028985,High
2023-01-22,Store003,SKU003,67,-16.65919755303073,True,4.936842105263158,High
2023-01-23,Store001,SKU001,15,123.78266391216064,False,0.8333333333333334,Critical
2023-01-23,Store001,SKU002,41,32.74638769093559,False,3.2988505747126435,High
2023-01-23,Store001,SKU003,38,7.230115564537101,False,3.2439024390243905,High
2023-01-23,Store002,SKU001,69,70.03677921262056,False,3.864,High
2023-01-23,Store002,SKU002,16,107.53816505349654,False,0.7225806451612904,Critical
2023-01-23,Store002,SKU003,23,31.789823266143898,False,1.5480769230769231,Critical
2023-01-23,Store003,SKU001,15,146.63785736966793,False,0.7094594594594594,Critical
2023-01-23,Store003,SKU002,39,22.198312088728926,False,3.8450704225352115,High
2023-01-23,Store003,SKU003,47,5.91223101839784,False,3.257425742574257,High
2023-01-24,Store001,SKU001,26,117.78266391216064,False,1.3893129770992365,Critical
2023-01-24,Store001,SKU002,31,43.4606734052213,False,2.465909090909091,Critical
2023-01-24,Store001,SKU003,64,-16.627027292605746,True,5.149425287356322,High
2023-01-24,Store002,SKU001,86,72.03677921262056,False,4.180555555555555,High
2023-01-24,Store002,SKU002,35,94.25245076778225,False,1.5030674846625767,Critical
2023-01-24,Store002,SKU003,22,30.64696612328676,False,1.5555555555555556,Critical
2023-01-24,Store003,SKU001,48,124.63785736966793,False,2.1132075471698113,Critical
2023-01-24,Store003,SKU002,31,27.34116923158608,False,3.238805970149254,High
2023-01-24,Store003,SKU003,53,-4.373483267316445,True,4.076923076923077,High
2023-01-25,Store001,SKU001,16,129.78266391216064,False,0.8421052631578947,Critical
2023-01-25,Store001,SKU002,90,-9.825040880492992,True,6.5625,High
2023-01-25,Store001,SKU003,95,-49.34131300689147,True,8.012048192771084,Medium
2023-01-25,Store002,SKU001,18,152.03677921262056,False,0.8076923076923077,Critical
2023-01-25,Store002,SKU002,14,112.39530791063942,False,0.6163522012578616,Critical
2023-01-25,Store002,SKU003,23,31.361251837572468,False,1.5631067961165048,Critical
2023-01-25,Store003,SKU001,82,81.63785736966793,False,3.826666666666667,High
2023-01-25,Store003,SKU002,21,35.91259780301465,False,2.2615384615384615,Critical
2023-01-25,Store003,SKU003,40,12.91223101839784,False,2.772277227722772,Critical
2023-01-26,Store001,SKU001,68,86.78266391216064,False,3.352112676056338,High
2023-01-26,Store001,SKU002,97,-8.96789802335013,True,6.345794392523364,High
2023-01-26,Store001,SKU003,57,-11.769884435462899,True,4.865853658536586,High
2023-01-26,Store002,SKU001,60,121.03677921262056,False,2.5149700598802394,Critical
2023-01-26,Store002,SKU002,58,61.96673648206797,False,2.706666666666667,Critical
2023-01-26,Store002,SKU003,80,-31.210176733856102,True,6.222222222222222,High
2023-01-26,Store003,SKU001,95,67.63785736966793,False,4.4630872483221475,High
2023-01-26,Store003,SKU002,77,-9.37311648269963,True,6.7375,High
2023-01-26,Store003,SKU003,48,4.91223101839784,False,3.3267326732673266,High
2023-01-27,Store001,SKU001,60,87.78266391216064,False,3.111111111111111,High
2023-01-27,Store001,SKU002,81,6.317816262364147,False,5.349056603773585,High
2023-01-27,Store001,SKU003,56,-13.769884435462899,True,5.2266666666666675,High
2023-01-27,Store002,SKU001,51,130.03677921262056,False,2.1377245508982035,Critical
2023-01-27,Store002,SKU002,80,40.681022196353695,False,3.7086092715231787,High
2023-01-27,Store002,SKU003,99,-50.2101767338561,True,7.699999999999999,Medium
2023-01-27,Store003,SKU001,47,133.63785736966793,False,1.9700598802395208,Critical
2023-01-27,Store003,SKU002,27,52.76974066015751,False,1.9484536082474226,Critical
2023-01-27,Store003,SKU003,18,35.769373875540694,False,1.2233009708737865,Critical
2023-01-28,Store001,SKU001,67,82.78266391216064,False,3.4233576642335763,High
2023-01-28,Store001,SKU002,90,6.603530548078439,False,5.294117647058823,High
2023-01-28,Store001,SKU003,57,-18.627027292605746,True,6.045454545454545,High
2023-01-28,Store002,SKU001,76,110.03677921262056,False,3.093023255813953,High
2023-01-28,Store002,SKU002,47,62.96673648206797,False,2.419117647058824,Critical
2023-01-28,Store002,SKU003,56,-4.638748162427532,True,4.083333333333334,High
2023-01-28,Store003,SKU001,61,137.63785736966793,False,2.308108108108108,Critical
2023-01-28,Store003,SKU002,28,53.91259780301465,False,1.96,Critical
2023-01-28,Store003,SKU003,38,21.340802446969278,False,2.2931034482758617,Critical
2023-01-29,Store001,SKU001,34,117.78266391216064,False,1.7122302158273381,Critical
2023-01-29,Store001,SKU002,22,86.74638769093558,False,1.1323529411764708,Critical
2023-01-29,Store001,SKU003,57,-16.055598721177176,True,5.541666666666666,High
2023-01-29,Store002,SKU001,26,165.03677921262056,False,1.0282485875706215,Critical
2023-01-29,Store002,SKU002,76,36.109593624925125,False,3.8273381294964026,High
2023-01-29,Store002,SKU003,14,33.07553755185819,False,1.1395348837209303,Critical
2023-01-29,Store003,SKU001,12,189.63785736966793,False,0.44680851063829785,Critical
2023-01-29,Store003,SKU002,89,0.05545494587178723,False,5.663636363636364,High
2023-01-29,Store003,SKU003,99,-44.373483267316445,True,6.6,High
2023-01-30,Store001,SKU001,32,120.78266391216064,False,1.6,Critical
2023-01-30,Store001,SKU002,30,76.60353054807844,False,1.5789473684210527,Critical
2023-01-30,Store001,SKU003,58,-17.912741578320038,True,5.8,High
2023-01-30,Store002,SKU001,84,104.03677921262056,False,3.3793103448275863,High
2023-01-30,Store002,SKU002,61,47.53816505349654,False,3.1865671641791047,High
2023-01-30,Store002,SKU003,22,24.21839469471533,False,1.8333333333333333,Critical
2023-01-30,Store003,SKU001,80,126.63785736966793,False,2.9015544041450774,Critical
2023-01-30,Store003,SKU002,92,3.484026374443218,False,5.411764705882353,High
2023-01-30,Store003,SKU003,59,-9.08776898160216,True,4.3936170212765955,High
2023-01-31,Store001,SKU001,58,87.78266391216064,False,3.0526315789473686,High
2023-01-31,Store001,SKU002,87,28.88924483379273,False,4.171232876712328,High
2023-01-31,Store001,SKU003,72,-34.91274157832004,True,8.0,Medium
2023-01-31,Store002,SKU001,31,149.03677921262056,False,1.3072289156626506,Critical
2023-01-31,Store002,SKU002,16,87.53816505349654,False,0.8818897637795275,Critical
2023-01-31,Store002,SKU003,50,-5.92446244814181,True,4.430379746835443,High
2023-01-31,Store003,SKU001,28,170.63785736966793,False,1.0594594594594595,Critical
2023-01-31,Store003,SKU002,81,21.626883517300357,False,4.395348837209303,High
2023-01-31,Store003,SKU003,57,-7.944911838745014,True,4.336956521739131,High
2023-02-01,Store001,SKU001,32,102.78266391216061,False,1.836065573770492,Critical
2023-02-01,Store001,SKU002,13,90.03210197664986,False,0.7109375,Critical
2023-02-01,Store001,SKU003,56,-18.055598721177176,True,6.030769230769231,High
2023-02-01,Store002,SKU001,81,76.03677921262056,False,3.9650349650349654,High
2023-02-01,Store002,SKU002,43,54.109593624925125,False,2.5508474576271185,Critical
2023-02-01,Store002,SKU003,12,30.361251837572468,False,1.12,Critical
2023-02-01,Store003,SKU001,26,167.63785736966793,False,1.011111111111111,Critical
2023-02-01,Store003,SKU002,49,54.34116923158608,False,2.6384615384615384,Critical
2023-02-01,Store003,SKU003,62,-21.944911838745014,True,6.112676056338029,High
2023-02-02,Store001,SKU001,58,62.78266391216064,False,3.759259259259259,High
2023-02-02,Store001,SKU002,80,18.032101976649855,False,4.62809917355372,High
2023-02-02,Store001,SKU003,62,-26.627027292605746,True,7.3559322033898304,Medium
2023-02-02,Store002,SKU001,12,135.03677921262056,False,0.631578947368421,Critical
2023-02-02,Store002,SKU002,69,29.53816505349654,False,4.025,High
2023-02-02,Store002,SKU003,16,25.932680409001037,False,1.5135135135135136,Critical
2023-02-02,Store003,SKU001,93,91.63785736966793,False,3.8070175438596494,High
2023-02-02,Store003,SKU002,15,81.91259780301463,False,0.8677685950413223,Critical
2023-02-02,Store003,SKU003,92,-48.516340410173584,True,8.151898734177214,Medium
2023-02-03,Store001,SKU001,95,20.782663912160643,False,6.456310679611651,High
2023-02-03,Store001,SKU002,46,47.74638769093558,False,2.8000000000000003,Critical
2023-02-03,Store001,SKU003,59,-24.912741578320038,True,7.375,Medium
2023-02-03,Store002,SKU001,80,39.03677921262056,False,5.333333333333333,High
2023-02-03,Store002,SKU002,97,-14.176120660789167,True,6.928571428571429,High
2023-02-03,Store002,SKU003,30,14.932680409001037,False,2.5925925925925926,Critical
2023-02-03,Store003,SKU001,96,66.63785736966793,False,4.51006711409396,High
2023-02-03,Store003,SKU002,44,38.62688351730036,False,3.0495049504950495,High
2023-02-03,Store003,SKU003,48,-3.6591975530307295,True,4.148148148148148,High
2023-02-04,Store001,SKU001,77,40.78266391216064,False,5.133333333333334,High
2023-02-04,Store001,SKU002,43,43.60353054807844,False,2.8666666666666667,Critical
2023-02-04,Store001,SKU003,96,-63.198455864034315,True,12.679245283018869,Medium
2023-02-04,Store002,SKU001,71,30.03677921262056,False,5.712643678160919,High
2023-02-04,Store002,SKU002,88,-5.1761206607891665,True,6.285714285714286,High
2023-02-04,Store002,SKU003,14,27.07553755185819,False,1.361111111111111,Critical
2023-02-04,Store003,SKU001,77,46.63785736966793,False,4.9,High
2023-02-04,Store003,SKU002,29,52.198312088728926,False,2.0505050505050506,Critical
2023-02-04,Store003,SKU003,10,30.91223101839784,False,0.958904109589041,Critical
2023-02-05,Store001,SKU001,89,24.782663912160643,False,6.1683168316831685,High
2023-02-05,Store001,SKU002,30,41.60353054807844,False,2.5,Critical
2023-02-05,Store001,SKU003,19,14.230115564537108,False,2.462962962962963,Critical
2023-02-05,Store002,SKU001,72,23.03677921262056,False,6.222222222222222,High
2023-02-05,Store002,SKU002,10,55.681022196353695,False,0.9459459459459459,Critical
2023-02-05,Store002,SKU003,51,-11.210176733856102,True,5.173913043478261,High
2023-02-05,Store003,SKU001,39,66.63785736966793,False,2.967391304347826,Critical
2023-02-05,Store003,SKU002,72,-0.08740219698535157,True,5.8604651162790695,High
2023-02-05,Store003,SKU003,21,21.197945304112125,False,1.9342105263157894,Critical
2023-02-06,Store001,SKU001,33,74.78266391216064,False,2.431578947368421,Critical
2023-02-06,Store001,SKU002,34,39.74638769093559,False,2.735632183908046,Critical
2023-02-06,Store001,SKU003,62,-27.912741578320038,True,7.75,Medium
2023-02-06,Store002,SKU001,74,25.03677921262056,False,6.094117647058824,High
2023-02-06,Store002,SKU002,48,21.966736482067986,False,4.2,High
2023-02-06,Store002,SKU003,85,-46.495891019570394,True,9.015151515151516,Medium
2023-02-06,Store003,SKU001,50,62.63785736966793,False,3.5353535353535355,High
2023-02-06,Store003,SKU002,44,20.76974066015751,False,4.052631578947368,High
2023-02-06,Store003,SKU003,53,-12.516340410173584,True,5.152777777777778,High
2023-02-07,Store001,SKU001,50,48.78266391216064,False,4.069767441860465,High
2023-02-07,Store001,SKU002,14,51.88924483379273,False,1.2894736842105263,Critical
2023-02-07,Store001,SKU003,66,-30.627027292605746,True,7.830508474576271,Medium
2023-02-07,Store002,SKU001,49,41.03677921262056,False,4.513157894736842,High
2023-02-07,Store002,SKU002,51,12.538165053496542,False,5.028169014084507,High
2023-02-07,Store002,SKU003,88,-50.35303387671325,True,9.625,Medium
2023-02-07,Store003,SKU001,10,96.63785736966793,False,0.7526881720430108,Critical
2023-02-07,Store003,SKU002,17,38.48402637444322,False,1.8888888888888888,Critical
2023-02-07,Store003,SKU003,90,-49.08776898160216,True,8.63013698630137,Medium
2023-02-08,Store001,SKU001,30,76.78266391216064,False,2.234042553191489,Critical
2023-02-08,Store001,SKU002,44,23.317816262364147,False,3.948717948717949,High
2023-02-08,Store001,SKU003,44,-3.9127415783200377,True,4.4,High
2023-02-08,Store002,SKU001,78,16.03677921262056,False,6.825,High
2023-02-08,Store002,SKU002,74,-7.604692089360597,True,6.906666666666667,High
2023-02-08,Store002,SKU003,85,-46.92446244814181,True,9.153846153846153,Medium
2023-02-08,Store003,SKU001,40,64.63785736966793,False,3.076923076923077,High
2023-02-08,Store003,SKU002,96,-43.37311648269963,True,11.389830508474576,Medium
2023-02-08,Store003,SKU003,75,-36.65919755303073,True,7.835820895522389,Medium
2023-02-09,Store001,SKU001,35,67.78266391216064,False,2.7222222222222223,Critical
2023-02-09,Store001,SKU002,40,23.032101976649876,False,3.8888888888888884,High
2023-02-09,Store001,SKU003,63,-17.7698844354629,True,5.378048780487806,High
2023-02-09,Store002,SKU001,91,-1.9632207873794414,True,8.493333333333334,Medium
